time,freemem@tsung_controller@ip-172-31-23-21 
0,3521.56640625 
10,3522.78125 
20,3522.42578125 
30,3521.70703125 
40,3519.77734375 
50,3518.94921875 
60,3516.05078125 
70,3514.47265625 
80,3513.39453125 
90,3509.984375 
100,3509.63671875 
110,3506.90625 
120,3503.69921875 
130,3504.06640625 
140,3501.80859375 
150,3495.89453125 
160,3494.43359375 
170,3486.5 
180,3476.54296875 
190,3460.65625 
200,3445.08984375 
210,3439.21484375 
220,3437.703125 
230,3436.60546875 
240,3435.46484375 
250,3435.21875 
260,3435.20703125 
270,3435.0703125 
280,3434.9453125 
290,3441.4375 
300,3441.484375 
310,3450.421875 
320,3451.57421875 
323,3451.7734375 
