time,freemem@tsung_controller@ip-172-31-23-21 
0,3520.50390625 
10,3520.50390625 
20,3520.50390625 
30,3520.50390625 
40,3519.921875 
50,3518.921875 
60,3516.35546875 
70,3511.234375 
80,3507.6953125 
90,3505.6171875 
100,3503.45703125 
110,3492.93359375 
120,3488.12890625 
130,3486.54296875 
140,3485.90625 
150,3478.51953125 
160,3477.03515625 
170,3475.53125 
180,3474.0390625 
190,3472.59375 
200,3471.2578125 
210,3469.734375 
220,3467.66796875 
230,3465.94140625 
240,3464.76171875 
250,3464.625 
260,3464.515625 
270,3464.50390625 
280,3464.50390625 
290,3464.453125 
300,3464.453125 
310,3464.453125 
320,3464.453125 
330,3464.453125 
340,3464.453125 
